freejoint_x,freejoint_y,freejoint_z,freejoint_rw,freejoint_rx,freejoint_ry,freejoint_rz,headr_w,headr_x,headr_y,headr_z,lclaviclery,lclaviclerz,lfemurr_w,lfemurr_x,lfemurr_y,lfemurr_z,lfootrx,lfootrz,lhumerusr_w,lhumerusr_x,lhumerusr_y,lhumerusr_z,lowerbackr_w,lowerbackr_x,lowerbackr_y,lowerbackr_z,lowerneckr_w,lowerneckr_x,lowerneckr_y,lowerneckr_z,lradiusrx,ltibiarx,ltoesrx,rclaviclery,rclaviclerz,rfemurr_w,rfemurr_x,rfemurr_y,rfemurr_z,rfootrx,rfootrz,rhumerusr_w,rhumerusr_x,rhumerusr_y,rhumerusr_z,rradiusrx,rtibiarx,rtoesrx,thoraxr_w,thoraxr_x,thoraxr_y,thoraxr_z,upperbackry,upperbackrz,upperneckr_w,upperneckr_x,upperneckr_y,upperneckr_z
0.3666548,9.005988,0.9293178,-0.999809,0.001792427,-0.01744602,0.008629506,0.999076,0.0222017,-0.03326805,0.01572968,-0.006581048,-0.2928694,0.974762,-0.2209187,0.02873939,0.01442432,-0.2916779,0.0428809,0.8591874,-0.211728,-0.1409595,0.443958,0.9998881,-0.007783394,-0.00142021,-0.01269917,0.9998502,0.002449629,-0.01466287,0.008872306,0.4835491,0.9416932,-0.02686859,-0.005857811,0.2861243,0.9980369,-0.0403394,0.04072039,0.02523932,-0.3203326,0.02786033,0.842355,-0.3132239,0.1258028,-0.420122,0.5516088,0.1968563,0.02527779,0.9998444,0.01111912,0.01347063,-0.002448221,-0.00625757,-0.002181126,0.9991846,-0.01502173,0.02562395,-0.02734784
0.366972,9.013369,0.9296138,-0.9997792,0.002239496,-0.01821899,0.01022607,0.9990658,0.02223993,-0.0335047,0.01582601,-0.004699147,-0.29255,0.9733509,-0.2271073,0.02872477,0.01360664,-0.2929358,0.0479992,0.8584367,-0.2174053,-0.1414069,0.4425217,0.9998804,-0.008026354,-0.001110922,-0.01316948,0.9998382,0.002835033,-0.01454954,0.01018993,0.4814422,0.9240082,-0.02822416,-0.005726037,0.2857149,0.9982472,-0.03490396,0.04092456,0.02468504,-0.3245561,0.02968857,0.8430107,-0.3111145,0.1217596,-0.4215629,0.5659838,0.190575,0.02220022,0.9998255,0.01070251,0.0150067,-0.0030445,-0.004316506,-0.002869505,0.9991605,-0.01547624,0.02546793,-0.0281087
0.3672856,9.020705,0.9298159,-0.9997481,0.002798473,-0.01891157,0.01176199,0.9990563,0.02209275,-0.03390824,0.01576479,-0.002944094,-0.2922616,0.9719182,-0.2332193,0.02859238,0.01289868,-0.2931181,0.05261101,0.8577229,-0.2230466,-0.1420398,0.4408926,0.9998729,-0.008260517,-0.0008831676,-0.01360433,0.9998251,0.003129786,-0.01425713,0.01169046,0.4797454,0.9051945,-0.02977658,-0.005604219,0.2855254,0.9984233,-0.02975475,0.04098757,0.02419796,-0.3289828,0.03151221,0.8437014,-0.3086389,0.1179277,-0.4230875,0.5800081,0.1848177,0.01849405,0.9998072,0.01022019,0.01636366,-0.003651154,-0.002120831,-0.003566308,0.9991414,-0.01575349,0.02523258,-0.02883714
0.3675925,9.028003,0.9299166,-0.999716,0.003320245,-0.01951999,0.01326353,0.9990467,0.02212461,-0.03413016,0.01585438,-0.001379273,-0.2920226,0.9705123,-0.2390488,0.02846199,0.01230372,-0.2936006,0.05742455,0.8570054,-0.2286137,-0.142848,0.439172,0.9998662,-0.008382348,-0.000621748,-0.01403193,0.9998078,0.00341574,-0.01414028,0.01314249,0.478365,0.8852127,-0.03123521,-0.005377725,0.2853307,0.9985745,-0.02465703,0.04093121,0.02378312,-0.3336317,0.03340779,0.8443794,-0.3060728,0.1140989,-0.4246461,0.5939671,0.1793343,0.01523665,0.999785,0.009767611,0.01779809,-0.004219473,-0.0002794267,-0.004149612,0.9991207,-0.01614872,0.02504137,-0.02949678
0.3678948,9.035262,0.9299232,-0.9996844,0.003929032,-0.02002009,0.01465905,0.9990379,0.02198676,-0.03450038,0.0157958,6.437228E-05,-0.2918246,0.9690916,-0.2447925,0.02824619,0.01184169,-0.2929238,0.06170681,0.856314,-0.2341035,-0.1438285,0.4373046,0.99986,-0.008491068,-0.0004610302,-0.01440634,0.9997891,0.003633765,-0.01383447,0.01473526,0.4772763,0.8642688,-0.03281549,-0.005176621,0.2853036,0.9987009,-0.01977937,0.0406782,0.02346358,-0.33853,0.03532752,0.8450919,-0.3031155,0.1104877,-0.4263017,0.6072549,0.1742636,0.01134575,0.9997641,0.009255048,0.01905481,-0.004799716,0.001794865,-0.004690372,0.9991061,-0.01636459,0.02475305,-0.03010696
0.3681903,9.042489,0.9298305,-0.9996532,0.004469861,-0.02043406,0.01599678,0.9990292,0.02201117,-0.03469985,0.01587657,0.001342392,-0.2916601,0.9677136,-0.2502229,0.028052,0.01148842,-0.2923982,0.06608643,0.8555976,-0.2394528,-0.1449652,0.4354311,0.9998549,-0.008478181,-0.000261098,-0.01477461,0.9997662,0.003887185,-0.01370353,0.01627153,0.4762059,0.8422627,-0.03420356,-0.004899142,0.2852457,0.9988087,-0.01490227,0.04025158,0.02321573,-0.3436964,0.03738897,0.8458052,-0.3000174,0.1068691,-0.4279979,0.6200307,0.1694373,0.00785848,0.9997396,0.008776519,0.02037658,-0.00532492,0.003517125,-0.005120757,0.999089,-0.01670901,0.02452734,-0.03066654
0.3684785,9.049686,0.9296454,-0.9996246,0.005076067,-0.02072228,0.01719343,0.9990213,0.0218897,-0.03502744,0.01582285,0.00251434,-0.2915129,0.9663286,-0.2555586,0.02777879,0.01127357,-0.2907019,0.06983604,0.8548896,-0.2446928,-0.1462466,0.4334758,0.9998507,-0.008461008,-0.0001777633,-0.01506255,0.9997418,0.004076655,-0.01337758,0.01790901,0.4752703,0.8195015,-0.0356007,-0.00463706,0.2853405,0.9988976,-0.01019592,0.03958353,0.02308104,-0.3491324,0.0394977,0.8465644,-0.2965102,0.103452,-0.4297769,0.6318152,0.1649664,0.003727213,0.9997171,0.008261204,0.02152073,-0.005861239,0.005453498,-0.00551355,0.9990796,-0.01686108,0.0241798,-0.03115981
0.3687587,9.056859,0.9293646,-0.9995974,0.005591752,-0.02092914,0.01832061,0.9990137,0.02190825,-0.03519947,0.01589288,0.003526032,-0.2913848,0.9649996,-0.2605626,0.02754396,0.01115207,-0.2891537,0.07364991,0.8541416,-0.2497694,-0.1476611,0.4315711,0.9998476,-0.008324174,-4.947617E-05,-0.0153457,0.9997132,0.004335687,-0.01322848,0.01948701,0.4742041,0.7958531,-0.03677322,-0.00430879,0.2854002,0.9989697,-0.005455897,0.03873139,0.02301299,-0.3548448,0.04174711,0.8473347,-0.2928571,0.1000171,-0.4315729,0.6429279,0.1607355,-9.019303E-06,0.9996914,0.00779031,0.02272387,-0.006337513,0.007042951,-0.005798252,0.9990665,-0.01714899,0.02391489,-0.03162442
0.3690289,9.064013,0.9289935,-0.9995744,0.006153163,-0.02100302,0.01928987,0.9990069,0.02180455,-0.0354807,0.01584303,0.004425001,-0.2912527,0.9636695,-0.2654693,0.02725013,0.01115911,-0.2865554,0.07679865,0.8533851,-0.2547363,-0.1492018,0.4296302,0.999846,-0.008193853,-4.426092E-05,-0.01552193,0.9996835,0.004519561,-0.01289109,0.02112522,0.4732436,0.771729,-0.03784553,-0.003994107,0.285589,0.9990251,-0.0008460466,0.03762947,0.02306751,-0.3608023,0.04402342,0.8481504,-0.2888117,0.09677387,-0.4334322,0.6530039,0.1568201,-0.004364046,0.9996678,0.007310666,0.02375608,-0.006819983,0.00883729,-0.006079034,0.9990627,-0.01722769,0.02350822,-0.0320047
0.3692901,9.07115,0.9285308,-0.9995536,0.006607142,-0.02100883,0.02018812,0.9990007,0.02181709,-0.03562128,0.01590022,0.005164902,-0.29113,0.9624054,-0.2700371,0.02701327,0.01123098,-0.2841729,0.08002342,0.8525785,-0.2595421,-0.1508557,0.4277738,0.9998451,-0.007950403,1.138751E-05,-0.01570046,0.9996496,0.004800923,-0.01272797,0.02270715,0.4720994,0.7469515,-0.03870368,-0.003630858,0.2857352,0.999063,0.003824678,0.0363529,0.02317507,-0.3670062,0.04641362,0.8489764,-0.2846416,0.09350372,-0.4352876,0.6624507,0.1531385,-0.008312793,0.9996414,0.006885183,0.02484473,-0.007244658,0.01029781,-0.006253437,0.9990539,-0.01745146,0.02320054,-0.03238023
0.369539,9.078278,0.9279814,-0.9995375,0.007100563,-0.02088676,0.02092877,0.9989951,0.02172755,-0.03585057,0.01585552,0.005803069,-0.2909901,0.9611425,-0.2745171,0.02674461,0.01141074,-0.2807984,0.08251605,0.8517506,-0.264244,-0.1526077,0.425919,0.9998459,-0.007733895,-5.312735E-05,-0.01575885,0.9996152,0.004995171,-0.01238681,0.02431187,0.4710239,0.721967,-0.03937902,-0.003292377,0.2859831,0.9990835,0.008386461,0.03484584,0.02340192,-0.3734076,0.04878774,0.8498399,-0.2801105,0.09040312,-0.4371929,0.6709046,0.1497448,-0.01287475,0.9996173,0.006472955,0.02577775,-0.007671403,0.01194446,-0.006453403,0.9990553,-0.0174567,0.0227446,-0.03265683
0.3697782,9.085397,0.9273458,-0.9995236,0.007478738,-0.02072372,0.02161106,0.9989906,0.02173336,-0.03595442,0.01589888,0.006302931,-0.2908497,0.9599535,-0.2786573,0.02653803,0.01161832,-0.2774415,0.08496794,0.8508689,-0.2687958,-0.1544266,0.4241737,0.9998471,-0.007414264,-6.096165E-05,-0.01583588,0.9995766,0.005295967,-0.01221359,0.02587152,0.4696624,0.6965352,-0.03992316,-0.002930859,0.2861963,0.9990842,0.01301734,0.03319358,0.02365332,-0.3800177,0.05123509,0.8507142,-0.2754577,0.08725843,-0.4390835,0.6786886,0.1466065,-0.01716644,0.9995906,0.006119101,0.02676412,-0.008047898,0.01328336,-0.006558708,0.9990509,-0.01760632,0.02239837,-0.03295045
0.3700024,9.092516,0.9266278,-0.9995141,0.007890128,-0.02045646,0.02215557,0.9989867,0.02165148,-0.03613002,0.01585511,0.006738536,-0.2906834,0.9587695,-0.2827133,0.02631617,0.01190375,-0.2728785,0.08653057,0.8499584,-0.2732486,-0.1562932,0.422467,0.9998497,-0.007134225,-0.000182773,-0.0157964,0.9995383,0.005500603,-0.01187325,0.02742267,0.4682551,0.6711141,-0.04027937,-0.0025903,0.2864871,0.9990662,0.01753993,0.03135539,0.02400059,-0.3867932,0.05361391,0.8516184,-0.2704645,0.08425659,-0.4410169,0.6854034,0.1437986,-0.0222411,0.9995664,0.005790027,0.02761306,-0.008420615,0.01479343,-0.006726055,0.999057,-0.01754034,0.02190682,-0.03312847
0.3702144,9.099634,0.9258291,-0.9995059,0.008184198,-0.02018107,0.02266509,0.998984,0.02164637,-0.03619345,0.01588439,0.007061573,-0.2905158,0.9576669,-0.28643,0.02614668,0.01218153,-0.268158,0.08797897,0.8489946,-0.277566,-0.1581874,0.4208824,0.9998524,-0.006763342,-0.0002436854,-0.01579164,0.9994958,0.005811241,-0.01169349,0.02894259,0.4664901,0.6454095,-0.04058852,-0.002234994,0.2867561,0.9990264,0.0221249,0.02940376,0.02433514,-0.3937517,0.05604462,0.8525327,-0.2653598,0.08119617,-0.4429213,0.6914333,0.1412969,-0.02714925,0.9995398,0.005520766,0.02851494,-0.008754212,0.01602477,-0.006814217,0.9990567,-0.01761736,0.02153034,-0.03334423
0.3704076,9.106759,0.9249515,-0.9995015,0.008507422,-0.01982354,0.02305416,0.9989822,0.02156883,-0.03631298,0.01583548,0.007366083,-0.2903299,0.9565721,-0.2900674,0.02596867,0.01250897,-0.2622651,0.08850288,0.8479998,-0.2817891,-0.160102,0.419355,0.9998564,-0.006443467,-0.0004226664,-0.01566928,0.9994544,0.006019773,-0.01135201,0.03042488,0.4646548,0.6198961,-0.04070964,-0.001875266,0.2870772,0.998967,0.02660224,0.02729667,0.0247413,-0.4008517,0.0583801,0.8534646,-0.2599593,0.07825741,-0.4448541,0.6964501,0.1391588,-0.03284929,0.9995156,0.005284626,0.02929552,-0.009080805,0.01740934,-0.00699836,0.9990671,-0.01749026,0.0210123,-0.03342957
0.3705853,9.113892,0.9239978,-0.9994976,0.008714349,-0.01948501,0.02343003,0.9989817,0.02154902,-0.03633271,0.01584875,0.007584564,-0.2901532,0.9555646,-0.2933683,0.02583379,0.01280204,-0.2562324,0.08892877,0.8469546,-0.2858934,-0.1620228,0.417949,0.99986,-0.006045382,-0.0005384617,-0.01559299,0.999409,0.006332535,-0.01116582,0.03188826,0.4624627,0.5942205,-0.04084236,-0.001504343,0.2873816,0.9988845,0.03113814,0.02510178,0.02510192,-0.4081193,0.06075983,0.8544004,-0.2544715,0.07525241,-0.4467452,0.7008772,0.1373531,-0.03837836,0.999489,0.005107383,0.03012728,-0.009380747,0.01853328,-0.007108571,0.9990703,-0.01750414,0.02061385,-0.03357378
0.3707402,9.121039,0.9229704,-0.9994967,0.008958504,-0.0190832,0.02370456,0.998982,0.02147137,-0.03639741,0.01578912,0.007791109,-0.2899804,0.9545659,-0.2965995,0.02570042,0.01312025,-0.2493285,0.08839814,0.8458779,-0.2899178,-0.1639638,0.4165982,0.9998648,-0.005720889,-0.0007753522,-0.01539412,0.9993657,0.006531706,-0.01083552,0.03328692,0.4602201,0.5688567,-0.04076495,-0.001122187,0.287741,0.9987819,0.03557238,0.02277157,0.02551087,-0.4154945,0.06305196,0.8553509,-0.2487237,0.07235902,-0.4486374,0.7044059,0.1358722,-0.04460464,0.9994647,0.004971555,0.03085505,-0.009672577,0.01980563,-0.007347912,0.9990844,-0.01731851,0.02007726,-0.03357479
0.3708758,9.128201,0.9218722,-0.9994956,0.009105634,-0.01871723,0.02398312,0.9989837,0.02143471,-0.03637234,0.01578332,0.007924695,-0.2898351,0.9536509,-0.2995272,0.02557574,0.01339033,-0.2424247,0.08782397,0.8447568,-0.2938552,-0.1658909,0.4153496,0.9998691,-0.005340768,-0.0009476865,-0.01524423,0.9993183,0.00683706,-0.01065187,0.03468039,0.457649,0.5434848,-0.04076633,-0.0007384632,0.2880889,0.9986551,0.04004952,0.02038631,0.02585287,-0.4230222,0.06536973,0.8562974,-0.2429141,0.06938692,-0.4504807,0.7073718,0.1347137,-0.05073739,0.9994381,0.00488271,0.03163192,-0.009954035,0.02083235,-0.007509145,0.9990907,-0.01727543,0.01966067,-0.03365594
0.3709839,9.135383,0.920707,-0.9994969,0.009317982,-0.01829063,0.02417786,0.9989862,0.02135241,-0.03638279,0.01571168,0.008032497,-0.2897222,0.9527289,-0.3024477,0.02541332,0.01368407,-0.2350737,0.08630187,0.8436095,-0.29775,-0.1678187,0.4141315,0.9998746,-0.005061456,-0.001241427,-0.01495474,0.9992738,0.007021855,-0.01034865,0.03599236,0.4550557,0.5187039,-0.04057837,-0.0003478995,0.2884849,0.9985088,0.04439644,0.0178991,0.02624364,-0.4306211,0.06754199,0.8572484,-0.2368816,0.06650715,-0.4523153,0.7093605,0.1338769,-0.05771263,0.9994133,0.004823435,0.03232856,-0.01023426,0.02200199,-0.007817687,0.999108,-0.01703902,0.01911443,-0.03357919
0.3710696,9.142582,0.9194776,-0.9994971,0.009451577,-0.01791935,0.02439402,0.9989904,0.02129651,-0.03631255,0.01568675,0.008072177,-0.2896594,0.9518785,-0.3051211,0.02519337,0.01392007,-0.2278898,0.08481859,0.8424278,-0.3015948,-0.1697044,0.4129846,0.9998793,-0.004735575,-0.00146634,-0.01472503,0.9992248,0.007308356,-0.01017998,0.03731788,0.4521751,0.4942074,-0.04054816,3.868129E-05,0.2888616,0.9983389,0.04876154,0.0154019,0.02654357,-0.4383705,0.06971588,0.8581805,-0.2308197,0.06353361,-0.4541056,0.7106895,0.1333805,-0.06478447,0.9993861,0.00479121,0.03307337,-0.01051858,0.02294826,-0.00804143,0.999117,-0.01694914,0.01868412,-0.03359991
0.3711243,9.149802,0.9181888,-0.9994987,0.009648752,-0.01750124,0.02455658,0.9989953,0.02120212,-0.03626766,0.01560524,0.008102974,-0.289652,0.9510152,-0.307812,0.02491935,0.01417564,-0.2205027,0.08249366,0.8412288,-0.3054124,-0.1715672,0.411852,0.9998851,-0.004502212,-0.00180339,-0.0143605,0.9991796,0.007475605,-0.009902407,0.03855032,0.4492963,0.4705269,-0.0403742,0.0004468991,0.2892699,0.9981508,0.05298901,0.01283325,0.0268795,-0.4461679,0.07170993,0.8590996,-0.2245948,0.0606388,-0.4558816,0.711068,0.1332373,-0.07272426,0.99936,0.004779004,0.03376256,-0.01081053,0.02402606,-0.008408667,0.9991364,-0.01669285,0.01813772,-0.0334474
0.3711542,9.157042,0.9168445,-0.9994983,0.00977317,-0.01715548,0.02476558,0.9990019,0.02112306,-0.03615114,0.0155641,0.008081215,-0.2897154,0.9502189,-0.3102811,0.02455814,0.01437194,-0.2133261,0.08029702,0.8400038,-0.3091969,-0.1733733,0.4107707,0.99989,-0.004224348,-0.002068067,-0.01406535,0.9991297,0.007732982,-0.009749042,0.03981359,0.4461669,0.4472956,-0.04039504,0.0008482642,0.2896561,0.9979407,0.05722175,0.01027274,0.02710412,-0.4540961,0.07369798,0.8599857,-0.2183745,0.05764901,-0.4576174,0.7108294,0.1334566,-0.08078443,0.9993314,0.004787112,0.03449989,-0.01111382,0.02490955,-0.008692911,0.9991475,-0.01658067,0.01770396,-0.03340696
0.3711503,9.164307,0.9154502,-0.9994981,0.009955682,-0.01677783,0.0249587,0.9990092,0.02101091,-0.03605277,0.0154736,0.008077405,-0.2898513,0.9494126,-0.3127612,0.02415114,0.01458857,-0.2061368,0.07737891,0.838769,-0.3129617,-0.1751428,0.4096909,0.9998958,-0.004033887,-0.002433731,-0.01364406,0.999084,0.007881341,-0.009493168,0.04097442,0.4430613,0.4249313,-0.04031181,0.001291927,0.2900723,0.9977141,0.06131873,0.007665786,0.02734592,-0.4620385,0.07551093,0.8608458,-0.212051,0.05473293,-0.4593291,0.7097819,0.1340443,-0.08959983,0.9993032,0.004812315,0.03520348,-0.01143603,0.02591116,-0.009107625,0.9991685,-0.0163299,0.0171673,-0.03318224
0.3711193,9.171594,0.9140105,-0.9994952,0.01007454,-0.01648215,0.02522311,0.999018,0.02090811,-0.03589109,0.01541781,0.008045274,-0.290073,0.948673,-0.3150283,0.02364607,0.01475476,-0.1991573,0.07466424,0.8375133,-0.3167036,-0.1768513,0.408649,0.9999006,-0.003809488,-0.002727424,-0.01329491,0.9990334,0.00811021,-0.009352867,0.04217874,0.4397356,0.403034,-0.04043562,0.001722309,0.2904713,0.9974675,0.06541175,0.005077303,0.02746115,-0.4700654,0.07732883,0.8616624,-0.2057581,0.05172527,-0.4610053,0.7082247,0.1349929,-0.0984935,0.9992723,0.004854803,0.03595332,-0.0117736,0.02674203,-0.009442196,0.9991809,-0.01621456,0.01673932,-0.033083
0.3710486,9.17891,0.912531,-0.999492,0.01026943,-0.01612872,0.02549509,0.9990275,0.02075824,-0.03575922,0.01531354,0.008034082,-0.2903898,0.9479059,-0.3173602,0.02307511,0.01498327,-0.1929721,0.07116452,0.8362563,-0.3204347,-0.1785266,0.4075845,0.9999067,-0.003685191,-0.003118745,-0.01277473,0.9989882,0.008217207,-0.009128897,0.0432646,0.436503,0.3822927,-0.04053517,0.002227216,0.290938,0.9972063,0.06935873,0.002470088,0.02761986,-0.4779818,0.0789395,0.8624657,-0.1994019,0.04882193,-0.4626102,0.7059752,0.1362672,-0.1081061,0.9992411,0.004909775,0.03668403,-0.01213841,0.02769964,-0.00992667,0.9992034,-0.0159498,0.0162162,-0.03278914
0.3709483,9.186249,0.9110157,-0.9994864,0.01042249,-0.015827,0.02584156,0.9990382,0.02063147,-0.03556181,0.01524187,0.00805054,-0.2908061,0.9471681,-0.3195942,0.02238531,0.01520174,-0.1875506,0.06791625,0.8349951,-0.3241269,-0.1801165,0.4065501,0.9999121,-0.003532993,-0.003440618,-0.01230513,0.9989378,0.008389711,-0.009015988,0.0444017,0.4331362,0.36261,-0.04094411,0.002737176,0.2913758,0.9969267,0.07328454,-6.994799E-05,0.02768745,-0.4858514,0.08046278,0.8632193,-0.193136,0.04584073,-0.4641656,0.7032714,0.1378632,-0.117922,0.9992071,0.004970917,0.03746289,-0.01252621,0.02849509,-0.01029168,0.9992173,-0.01582626,0.01578932,-0.03263538
0.3708047,9.193611,0.9094742,-0.9994813,0.01062563,-0.01541756,0.02620241,0.9990495,0.02044254,-0.03539839,0.01513397,0.008118775,-0.2913257,0.9463831,-0.3219464,0.02164656,0.01552646,-0.1835646,0.06393737,0.8337491,-0.3277768,-0.1816414,0.4055012,0.9999192,-0.003437599,-0.003853542,-0.01161626,0.9988936,0.008431834,-0.008839125,0.04541408,0.4299103,0.3446328,-0.04135626,0.003321135,0.2918772,0.9966323,0.07708149,-0.00258306,0.02785523,-0.4933984,0.08168766,0.8639597,-0.1868643,0.04299548,-0.4656251,0.7000465,0.1398122,-0.1284157,0.9991719,0.00504144,0.03824552,-0.01294051,0.02941006,-0.01080115,0.9992411,-0.0155536,0.01528902,-0.03227445
0.3706329,9.200996,0.9079129,-0.9994739,0.01077835,-0.01504432,0.02663351,0.999062,0.02029179,-0.03516817,0.01505218,0.008234282,-0.2919547,0.9456096,-0.3242511,0.02079587,0.01584938,-0.1804449,0.06030671,0.8325121,-0.3313669,-0.1830601,0.4044857,0.9999254,-0.003301505,-0.004196259,-0.01098591,0.9988437,0.008534734,-0.008760959,0.04649383,0.4266098,0.3281405,-0.0420941,0.003893497,0.29234,0.9963209,0.08086193,-0.005004897,0.02794459,-0.5007348,0.0828214,0.8646436,-0.1807242,0.04008689,-0.4670367,0.6964399,0.1420998,-0.1391242,0.9991338,0.005122868,0.03907332,-0.01337082,0.03017996,-0.01115394,0.9992562,-0.01542599,0.01487082,-0.03206099
0.370418,9.208407,0.9063414,-0.9994662,0.01094621,-0.01455936,0.02711928,0.9990751,0.02006521,-0.03496952,0.0149503,0.008446366,-0.2926664,0.9447984,-0.3266389,0.01993632,0.01629464,-0.1787923,0.05624672,0.8313008,-0.3348929,-0.1843712,0.4034761,0.9999328,-0.003188909,-0.004595282,-0.01015572,0.9987998,0.008542533,-0.0086182,0.04745213,0.4234554,0.3134564,-0.04290433,0.004554024,0.2928428,0.9959975,0.08452552,-0.007306559,0.02812412,-0.5076115,0.08371106,0.8652962,-0.1746628,0.03732404,-0.4683612,0.6925004,0.1448441,-0.1503815,0.9990935,0.005213315,0.03992038,-0.01383666,0.03104607,-0.01159227,0.9992805,-0.01518075,0.01440964,-0.03162934
0.3701765,9.21585,0.904768,-0.9994563,0.01106358,-0.01410319,0.02767073,0.9990889,0.01989347,-0.03470694,0.01486562,0.008716696,-0.2934817,0.9439987,-0.3289779,0.01896476,0.01674516,-0.1778196,0.05262728,0.830104,-0.3383488,-0.1855668,0.4025076,0.9999391,-0.003049876,-0.004939324,-0.009386987,0.9987497,0.008602636,-0.008564841,0.04849345,0.4202602,0.3002928,-0.04401971,0.005176316,0.293303,0.9956612,0.08816448,-0.009471802,0.0282149,-0.5141302,0.08463938,0.86588,-0.1687609,0.03451084,-0.4696602,0.6882538,0.1479878,-0.161818,0.9990504,0.005324028,0.04080902,-0.01430534,0.03178683,-0.01187983,0.9992968,-0.0150596,0.01401725,-0.03134819
0.3698919,9.223327,0.9032031,-0.9994461,0.01115901,-0.01351905,0.0282875,0.9991034,0.01962197,-0.03448932,0.01476335,0.009066172,-0.2943818,0.9431862,-0.331323,0.0180124,0.01733238,-0.1785477,0.04868665,0.8289362,-0.3417539,-0.1866607,0.4015307,0.9999462,-0.002913679,-0.005330397,-0.008413292,0.998706,0.008591568,-0.008454428,0.04940726,0.4173167,0.2888131,-0.04532942,0.005930541,0.2938206,0.9953151,0.09171401,-0.0114202,0.02838812,-0.5199969,0.08549163,0.866437,-0.1630068,0.03188968,-0.470849,0.6838783,0.151674,-0.1737215,0.9990051,0.005448737,0.04171193,-0.0148094,0.03262101,-0.01223701,0.9993219,-0.01482101,0.01360474,-0.03083753
0.3695854,9.230847,0.9016538,-0.9994342,0.01119011,-0.0129493,0.02895341,0.9991181,0.01943346,-0.03420372,0.01467665,0.009457828,-0.2953964,0.9423932,-0.3335924,0.01703847,0.01791232,-0.1800255,0.04501992,0.8277875,-0.3451146,-0.1876665,0.4005559,0.9999519,-0.002756349,-0.005677749,-0.007505765,0.998656,0.008609748,-0.008426348,0.05040803,0.4147003,0.2788547,-0.04710971,0.006676167,0.2943009,0.9949577,0.09525786,-0.01318502,0.02848135,-0.5253106,0.08643556,0.8669249,-0.1575008,0.02926012,-0.4719942,0.6794681,0.1557787,-0.186029,0.9989571,0.005607113,0.04265038,-0.01530422,0.03332742,-0.01243626,0.9993399,-0.01468375,0.01323778,-0.03047601
0.3692396,9.238412,0.9001289,-0.9994228,0.01116395,-0.01221216,0.02966919,0.9991333,0.01912742,-0.03397153,0.01458014,0.009894602,-0.2964875,0.9416057,-0.3358109,0.01621248,0.01862107,-0.1836201,0.04089386,0.82667,-0.3484535,-0.1885964,0.3995351,0.999958,-0.002583126,-0.00607009,-0.006366213,0.9986131,0.008545902,-0.008356343,0.05127494,0.4127609,0.2705733,-0.04928597,0.007605231,0.2948391,0.9945901,0.09874697,-0.01468577,0.02870332,-0.5297297,0.08725904,0.8673957,-0.1522704,0.02689472,-0.4729853,0.675372,0.160467,-0.1989035,0.9989067,0.005794632,0.04360468,-0.01582873,0.03411627,-0.01270765,0.999367,-0.01440468,0.01287114,-0.02987284
0.36888,9.246033,0.8986354,-0.9994107,0.01106441,-0.01147452,0.03040072,0.9991487,0.01892717,-0.03366769,0.01449309,0.0103577,-0.2976784,0.9408469,-0.3379294,0.01544339,0.01929423,-0.1879555,0.03692748,0.8255749,-0.3517622,-0.18946,0.3984901,0.9999624,-0.002399587,-0.006428589,-0.005304726,0.9985636,0.008503385,-0.008358001,0.05223501,0.4114633,0.2638245,-0.05202499,0.008512292,0.2953372,0.994211,0.1022478,-0.01601791,0.0288692,-0.5333958,0.08814533,0.8677984,-0.1473643,0.02456574,-0.4739264,0.6714547,0.165575,-0.2123531,0.9988539,0.006027493,0.04458522,-0.01633101,0.03477314,-0.01280753,0.9993874,-0.01422352,0.01252853,-0.02941837
0.3684873,9.253711,0.8971809,-0.9993979,0.01088313,-0.01055621,0.03120947,0.9991646,0.01858848,-0.03342231,0.01440225,0.01085083,-0.2988894,0.940127,-0.3399044,0.01490787,0.02010124,-0.1944248,0.03271103,0.8245038,-0.3550608,-0.1902441,0.3974074,0.9999664,-0.00219363,-0.006792094,-0.00402676,0.9985214,0.008397469,-0.008327173,0.05305874,0.4109603,0.258517,-0.05521185,0.009591025,0.2958765,0.9938231,0.1057039,-0.01705356,0.02918041,-0.5359936,0.0888826,0.8681812,-0.1428273,0.02253968,-0.4747144,0.6680621,0.1713449,-0.2262776,0.9987981,0.006289944,0.04558826,-0.01686762,0.03550029,-0.01293052,0.9994162,-0.0139003,0.01221669,-0.02871973
0.3680893,9.26146,0.8957706,-0.999384,0.01064701,-0.009638207,0.03201976,0.9991805,0.01837821,-0.03310141,0.01431544,0.01136211,-0.300157,0.9394476,-0.3417517,0.01445006,0.02086037,-0.2013992,0.02865244,0.8234514,-0.3583327,-0.1909708,0.3963025,0.9999685,-0.002018805,-0.00713679,-0.002843097,0.9984726,0.008304537,-0.008355167,0.05397962,0.41115,0.2545721,-0.05892313,0.01058392,0.2963818,0.9934263,0.1091547,-0.01796592,0.02944044,-0.5377007,0.0896861,0.8684936,-0.1386375,0.02057156,-0.4754739,0.6648751,0.1775502,-0.2407992,0.9987403,0.006600403,0.04661337,-0.0173662,0.03611704,-0.01289924,0.9994388,-0.01366515,0.01190838,-0.02817168
